Version,Run,Split,Epoch,Accuracy,Loss
ES-EN,6,train,10,29.9763052564453,2.1733261852553394
ES-EN,6,train,11,30.2964972196868,2.163286032098711
ES-EN,6,train,12,30.51328478941827,2.1553037690393855
ES-EN,6,train,13,30.89051953507916,2.146392032955632
ES-EN,6,train,14,31.07346182945213,2.139353427019986
ES-EN,6,train,15,31.21729029175805,2.130500798875636
ES-EN,6,train,16,31.581733015190444,2.1218241326736687
ES-EN,6,train,17,31.664367729327264,2.1173748536543404
ES-EN,6,train,18,31.916359437871574,2.10972245534261
ES-EN,6,train,19,32.03077803744756,2.103517566666457
ES-EN,6,train,20,32.3021160213002,2.0972193867871254
ES-EN,6,train,21,32.31708178501529,2.091197722789013
ES-EN,6,train,22,32.584209769448464,2.0855802604646403
ES-EN,6,train,23,32.82954650667142,2.0818794992837035
ES-EN,6,train,24,32.822555466013846,2.0773382800998106
ES-EN,6,train,25,33.021871527992246,2.0719547732309866
ES-EN,6,train,26,33.09378597372676,2.0663600600127014
ES-EN,6,train,27,33.34397468366654,2.0598743007038594
ES-EN,6,train,28,33.42666495789088,2.057718692403851
ES-EN,6,train,29,33.657764058081675,2.053046644637079
ES-EN,6,train,30,33.55641297058409,2.0490075277559696
ES-EN,6,train,31,33.725648644927425,2.04472218408729
ES-EN,6,train,32,33.83886114503399,2.039326391436838
ES-EN,6,train,33,34.06615334688376,2.0374291638533264
ES-EN,6,train,34,34.16533169820394,2.0345195703434236
ES-EN,6,train,35,34.40485110102776,2.027842229062862
ES-EN,6,train,36,34.30247410586359,2.026048588030265
ES-EN,6,train,37,34.51262949277006,2.0222238844091245
ES-EN,6,train,38,34.5841387735183,2.0185215500268057
ES-EN,6,train,39,34.65437197298496,2.0153905071995464
ES-EN,6,train,40,34.71385727733516,2.0112869152517034
ES-EN,6,train,41,34.96661757088679,2.006806483774474
ES-EN,6,train,42,35.02788279414444,2.0031348466873182
ES-EN,6,train,43,35.15123077852113,2.001353756947952
ES-EN,6,train,44,35.24418006313558,1.9980698282068428
ES-EN,6,train,45,35.315620671227975,1.9956644475460052
ES-EN,6,train,46,35.490241141502416,1.9918103741877013
ES-EN,6,train,47,35.566294436454605,1.9901126695401743
ES-EN,6,train,48,35.6480607183797,1.9844115620309661
ES-EN,6,train,49,35.7798479152773,1.982417312535372
ES-EN,6,train,50,35.88189126506149,1.9797004632877573
ES-EN,6,val_l1,1,25.57873154769158,2.318712329864502
ES-EN,6,val_l1,2,28.898479526363776,2.193043327331543
ES-EN,6,val_l1,3,29.83262314924406,2.1473193883895876
ES-EN,6,val_l1,4,30.922924098559605,2.1159904241561893
ES-EN,6,val_l1,5,30.84316192875517,2.1035458803176885
ES-EN,6,val_l1,6,31.16623996766119,2.0975261926651
ES-EN,6,val_l1,7,32.000726660637724,2.0649594783782956
ES-EN,6,val_l1,8,32.20118348913232,2.056755995750427
ES-EN,6,val_l1,9,32.23144112341491,2.0502447128295898
ES-EN,6,val_l1,10,32.852625273082815,2.0341569900512697
ES-EN,6,val_l1,11,33.07569247992767,2.0336612701416015
ES-EN,6,val_l1,12,32.55756362610633,2.0349406957626344
ES-EN,6,val_l1,13,33.2189011993151,2.0178993463516237
ES-EN,6,val_l1,14,33.49946634785022,2.0159603118896485
ES-EN,6,val_l1,15,33.93385693061496,2.0014615178108217
ES-EN,6,val_l1,16,33.43145585547863,2.0113879442214966
ES-EN,6,val_l1,17,33.93196275438835,2.0014238715171815
ES-EN,6,val_l1,18,34.131064875184045,1.9979980945587161
ES-EN,6,val_l1,19,34.1251186679493,1.9923009991645815
ES-EN,6,val_l1,20,33.884303378374256,1.992445981502533
ES-EN,6,val_l1,21,34.33497245728093,1.9869675636291504
ES-EN,6,val_l1,22,34.33058724430507,1.989388883113861
ES-EN,6,val_l1,23,34.12710132051265,1.981225609779358
ES-EN,6,val_l1,24,34.3193174308672,1.9782446026802063
ES-EN,6,val_l1,25,34.23411177176264,1.9816802978515624
ES-EN,6,val_l1,26,34.49312916538177,1.9718184828758238
ES-EN,6,val_l1,27,34.71582430714168,1.9704248070716859
ES-EN,6,val_l1,28,34.88722515499984,1.9744392156600954
ES-EN,6,val_l1,29,35.001907775939316,1.9661878466606142
ES-EN,6,val_l1,30,34.71393936167728,1.9651196122169494
ES-EN,6,val_l1,31,34.733026343993274,1.9627882242202759
ES-EN,6,val_l1,32,35.042893536543545,1.964036202430725
ES-EN,6,val_l1,33,35.056912867220476,1.9645086765289306
ES-EN,6,val_l1,34,35.01088048610247,1.9619927763938905
ES-EN,6,val_l1,35,34.71976600105661,1.9633543610572814
ES-EN,6,val_l1,36,34.662471475865075,1.9615749120712278
ES-EN,6,val_l1,37,35.00500778321713,1.9611816048622133
ES-EN,6,val_l1,38,35.15515369526587,1.9611729860305787
ES-EN,6,val_l1,39,35.22009062733287,1.9570205211639402
ES-EN,6,val_l1,40,34.975757273791686,1.9633212089538574
ES-EN,6,val_l1,41,34.99813204652118,1.9603047609329223
ES-EN,6,val_l1,42,34.995738763462455,1.9579696178436279
ES-EN,6,val_l1,43,34.92291985442496,1.957383358478546
ES-EN,6,val_l1,44,35.02286470955612,1.9609132051467897
ES-EN,6,val_l1,45,35.00154757046695,1.9631620168685915
ES-EN,6,val_l1,46,35.19154505101374,1.9642935156822205
ES-EN,6,val_l1,47,35.27589121992442,1.9553110241889953
ES-EN,6,val_l1,48,35.25399165657097,1.9635548233985902
ES-EN,6,val_l1,49,35.40499987641211,1.960382115840912
ES-EN,6,val_l1,50,35.23752345278199,1.9600561738014222
ES-EN,6,val_l2,1,21.684564931868366,2.5991758584976195
ES-EN,6,val_l2,2,23.7004641339516,2.4748870134353638
ES-EN,6,val_l2,3,25.222382333364923,2.4126566171646115
ES-EN,6,val_l2,4,25.960791841228136,2.374152326583862
ES-EN,6,val_l2,5,26.643647842074493,2.3371278047561646
ES-EN,6,val_l2,6,27.726783319424072,2.3092443704605103
ES-EN,6,val_l2,7,27.626119716191294,2.3046453475952147
ES-EN,6,val_l2,8,28.082690292515533,2.2892754077911377
ES-EN,6,val_l2,9,28.68644979890123,2.2722065925598143
ES-EN,6,val_l2,10,28.82762385042389,2.269488310813904
ES-EN,6,val_l2,11,29.095117625130438,2.25179295539856
ES-EN,6,val_l2,12,29.72727381596024,2.234056282043457
ES-EN,6,val_l2,13,29.123462071106765,2.242420291900635
ES-EN,6,val_l2,14,29.562648075748424,2.226350235939026
ES-EN,6,val_l2,15,29.534536079630612,2.2305009365081787
ES-EN,6,val_l2,16,30.189953169625234,2.2080949068069455
ES-EN,6,val_l2,17,30.047944969684124,2.2103582143783567
ES-EN,6,val_l2,18,30.329896010152805,2.2051997900009157
ES-EN,6,val_l2,19,30.253059154180054,2.204437279701233
ES-EN,6,val_l2,20,30.72556680834148,2.1983911514282224
ES-EN,6,val_l2,21,30.483322300031748,2.2012068510055545
ES-EN,6,val_l2,22,31.05637702013465,2.1851060152053834
ES-EN,6,val_l2,23,30.86567238525284,2.189274764060974
ES-EN,6,val_l2,24,30.74315795141165,2.1898725748062136
ES-EN,6,val_l2,25,31.34663225862736,2.179340291023254
ES-EN,6,val_l2,26,31.410462382916947,2.1818615674972537
ES-EN,6,val_l2,27,30.917397797992972,2.187490034103394
ES-EN,6,val_l2,28,31.310350687700176,2.1729341030120857
ES-EN,6,val_l2,29,30.868285517034906,2.1867259740829468
ES-EN,6,val_l2,30,31.14699127135288,2.179779434204102
ES-EN,6,val_l2,31,31.086279413141657,2.1762383460998533
ES-EN,6,val_l2,32,30.87950193157516,2.174686694145203
ES-EN,6,val_l2,33,31.595040333916007,2.168425130844116
ES-EN,6,val_l2,34,31.459920189479035,2.170633339881897
ES-EN,6,val_l2,35,31.33112788557739,2.1659804821014403
ES-EN,6,val_l2,36,31.348302661897897,2.1698116779327385
ES-EN,6,val_l2,37,31.730383745130524,2.1602890968322757
ES-EN,6,val_l2,38,31.464924362801927,2.1643752098083495
ES-EN,6,val_l2,39,31.406327159645663,2.1651456117630006
ES-EN,6,val_l2,40,31.792014663255742,2.153550624847412
ES-EN,6,val_l2,41,31.543211664978667,2.162321877479553
ES-EN,6,val_l2,42,31.51926222009141,2.1698590993881224
ES-EN,6,val_l2,43,31.622460083458353,2.163650870323181
ES-EN,6,val_l2,44,31.777760805865533,2.1559717655181885
ES-EN,6,val_l2,45,31.920467314679392,2.1566606760025024
ES-EN,6,val_l2,46,31.87866594006271,2.1631508588790895
ES-EN,6,val_l2,47,31.527554845728364,2.168281888961792
ES-EN,6,val_l2,48,31.881284113413823,2.1538982629776005
ES-EN,6,val_l2,49,31.79976294877654,2.163781857490539
ES-EN,6,val_l2,50,31.725297554299726,2.1616257190704347
ES-EN,7,train,1,19.708537017359685,2.696608769171165
ES-EN,7,train,2,24.00798532550031,2.394667401458279
ES-EN,7,train,3,25.73382111725123,2.32694189115004
ES-EN,7,train,4,26.72301311397595,2.2848684390385947
ES-EN,7,train,5,27.750879242293436,2.2562404618118754
ES-EN,7,train,6,28.269199878284162,2.2325610319773355
ES-EN,7,train,7,28.551799501138245,2.215190524404699
ES-EN,7,train,8,29.131790470954293,2.1989109064593455
ES-EN,7,train,9,29.32500950902457,2.1875683231787244
ES-EN,7,train,10,29.694747090880664,2.174635749874694
ES-EN,7,train,11,29.934015417781765,2.163653353850048
ES-EN,7,train,12,30.170020770678672,2.155759298440182
ES-EN,7,train,13,30.58917596513284,2.147241798314181
ES-EN,7,train,14,30.806613457685348,2.138601263364157
ES-EN,7,train,15,30.984652549628237,2.1318189881064677
ES-EN,7,train,16,31.292649710349544,2.1225621844782983
ES-EN,7,train,17,31.32752723298738,2.116792653546187
ES-EN,7,train,18,31.77120431061004,2.1088125687656976
ES-EN,7,train,19,31.87461928936332,2.1023310982819763
ES-EN,7,train,20,32.04690404931656,2.0969730344685655
ES-EN,7,train,21,32.19088373500356,2.0914679919228405
ES-EN,7,train,22,32.384192538699615,2.087120292764721
ES-EN,7,train,23,32.56906543599884,2.0788640885642087
ES-EN,7,train,24,32.686180829943126,2.0740205790057322
ES-EN,7,train,25,32.8745190638335,2.070379438725384
ES-EN,7,train,26,32.97026095909233,2.0660329018578394
ES-EN,7,train,27,33.145385616291264,2.062606413256039
ES-EN,7,train,28,33.29800379596908,2.055388186014059
ES-EN,7,train,29,33.519116936292605,2.0515631039937325
ES-EN,7,train,30,33.48012896438265,2.0497962164156367
ES-EN,7,train,31,33.716011941169754,2.042534307096943
ES-EN,7,train,32,33.78476800227039,2.0392274242458917
ES-EN,7,train,33,33.89287989622905,2.0360229168877466
ES-EN,7,train,34,34.07742054577528,2.030428944212018
ES-EN,7,train,35,34.22004800644238,2.0266153153144963
ES-EN,7,train,36,34.23770638511761,2.024811881961245
ES-EN,7,train,37,34.53309052844263,2.0201165667085945
ES-EN,7,train,38,34.61841824956797,2.0161452817194383
ES-EN,7,train,39,34.71690165078261,2.0119722205581083
ES-EN,7,train,40,34.71161150343034,2.009841081770983
ES-EN,7,train,41,34.83136421938998,2.005514805064055
ES-EN,7,train,42,35.053010177766446,2.0031352503733206
ES-EN,7,train,43,35.119928410658495,1.9992690285046895
ES-EN,7,train,44,35.20882966404083,1.9978888775363104
ES-EN,7,train,45,35.25747088916259,1.9933317222378468
ES-EN,7,train,46,35.45552054614799,1.990627494725314
ES-EN,7,train,47,35.690018284613664,1.987453001015114
ES-EN,7,train,48,35.551719914723336,1.9838847960486554
ES-EN,7,train,49,35.675306424230676,1.9814032225897817
ES-EN,7,train,50,35.7178937079925,1.9790269389297026
ES-EN,7,val_l1,1,26.738007859184396,2.302211356163025
ES-EN,7,val_l1,2,27.475921821621363,2.210286808013916
ES-EN,7,val_l1,3,29.493832665959378,2.1544365644454957
ES-EN,7,val_l1,4,29.861248348494414,2.121290397644043
ES-EN,7,val_l1,5,30.803248995846566,2.095565938949585
ES-EN,7,val_l1,6,31.274114115162366,2.086176133155823
ES-EN,7,val_l1,7,31.710791610526183,2.0696985006332396
ES-EN,7,val_l1,8,31.93890731781795,2.053669166564941
ES-EN,7,val_l1,9,32.42401525794158,2.044897675514221
ES-EN,7,val_l1,10,32.35781130155451,2.0394877076148985
ES-EN,7,val_l1,11,32.18525543766549,2.0319457292556766
ES-EN,7,val_l1,12,33.09105975259822,2.0187561273574826
ES-EN,7,val_l1,13,33.137308057949994,2.011884951591492
ES-EN,7,val_l1,14,33.43479190823391,2.005531299114227
ES-EN,7,val_l1,15,33.51716574083511,2.004723072052002
ES-EN,7,val_l1,16,33.506264981815356,2.0008083462715147
ES-EN,7,val_l1,17,34.03062864727847,1.9946364998817443
ES-EN,7,val_l1,18,33.863459386101276,1.992296373844147
ES-EN,7,val_l1,19,34.41409326999105,1.9859476327896117
ES-EN,7,val_l1,20,34.52101473419585,1.9833372831344604
ES-EN,7,val_l1,21,34.151185216562865,1.9868040800094604
ES-EN,7,val_l1,22,34.75155445471953,1.9778806567192078
ES-EN,7,val_l1,23,34.11860741797697,1.9842031955718993
ES-EN,7,val_l1,24,34.86590968776167,1.9695021271705628
ES-EN,7,val_l1,25,34.510909033820624,1.9742282032966614
ES-EN,7,val_l1,26,34.70770642666557,1.9672366619110107
ES-EN,7,val_l1,27,34.73098305041194,1.9711358428001404
ES-EN,7,val_l1,28,34.98828931484174,1.9675382494926452
ES-EN,7,val_l1,29,35.128580756604286,1.9627842426300048
ES-EN,7,val_l1,30,34.70316821161746,1.9638182401657105
ES-EN,7,val_l1,31,35.05395654069231,1.9578443050384522
ES-EN,7,val_l1,32,34.59709139591122,1.9735451102256776
ES-EN,7,val_l1,33,34.62346572340842,1.96160546541214
ES-EN,7,val_l1,34,34.95551923030928,1.957655096054077
ES-EN,7,val_l1,35,34.90848446020723,1.9572240829467773
ES-EN,7,val_l1,36,35.15899403199944,1.9588638186454774
ES-EN,7,val_l1,37,34.92883418498054,1.9626240134239197
ES-EN,7,val_l1,38,35.2432448341615,1.9559688448905945
ES-EN,7,val_l1,39,35.12258943367372,1.9562546968460084
ES-EN,7,val_l1,40,35.07023856687007,1.957698333263397
ES-EN,7,val_l1,41,35.24750676168233,1.9557875752449037
ES-EN,7,val_l1,42,35.177571050919376,1.9586452960968017
ES-EN,7,val_l1,43,35.372954830802115,1.9552628636360168
ES-EN,7,val_l1,44,35.21370893593059,1.9499994158744811
ES-EN,7,val_l1,45,34.90277181958686,1.9554015159606934
ES-EN,7,val_l1,46,34.988448187943916,1.95223149061203
ES-EN,7,val_l1,47,35.010195260828375,1.956290876865387
ES-EN,7,val_l1,48,34.76701053930782,1.9595875859260559
ES-EN,7,val_l1,49,35.39881097334526,1.9576301455497742
ES-EN,7,val_l1,50,35.0275956413289,1.9559159636497494
ES-EN,7,val_l2,1,20.493933753416457,2.589056706428528
ES-EN,7,val_l2,2,23.251527587559618,2.461089444160461
ES-EN,7,val_l2,3,24.966566217853412,2.4107178449630737
ES-EN,7,val_l2,4,25.86241281406175,2.3729062318801883
ES-EN,7,val_l2,5,26.06608812859754,2.3470019817352292
ES-EN,7,val_l2,6,27.347977509665398,2.3177984476089475
ES-EN,7,val_l2,7,27.723449430782903,2.299787187576294
ES-EN,7,val_l2,8,27.769728484599955,2.2944599390029907
ES-EN,7,val_l2,9,27.987059709491124,2.2784583568573
ES-EN,7,val_l2,10,28.246635982133938,2.2618875741958617
ES-EN,7,val_l2,11,28.8112270717411,2.2524856567382816
ES-EN,7,val_l2,12,28.58736182557475,2.2564493894577025
ES-EN,7,val_l2,13,28.79942459002606,2.2521027326583862
ES-EN,7,val_l2,14,29.351353172332807,2.2433081388473513
ES-EN,7,val_l2,15,29.536065452835956,2.229899287223816
ES-EN,7,val_l2,16,29.62680236196663,2.221136450767517
ES-EN,7,val_l2,17,30.032835360264215,2.2173287153244017
ES-EN,7,val_l2,18,30.210644911462964,2.210181331634521
ES-EN,7,val_l2,19,29.80295382064557,2.212300753593445
ES-EN,7,val_l2,20,30.50291479506775,2.208972454071045
ES-EN,7,val_l2,21,30.372068819771773,2.1981043815612793
ES-EN,7,val_l2,22,30.75190710446617,2.19648334980011
ES-EN,7,val_l2,23,30.899067403936865,2.18570077419281
ES-EN,7,val_l2,24,30.669831183671775,2.200657606124878
ES-EN,7,val_l2,25,30.92989332709775,2.190008354187012
ES-EN,7,val_l2,26,30.607791422609395,2.1942606687545774
ES-EN,7,val_l2,27,31.17930627747574,2.1847644090652465
ES-EN,7,val_l2,28,30.981391647251627,2.1809802770614626
ES-EN,7,val_l2,29,30.68940538008263,2.189037990570068
ES-EN,7,val_l2,30,31.103060271793282,2.179405260086059
ES-EN,7,val_l2,31,30.790593424087266,2.188647150993347
ES-EN,7,val_l2,32,31.90912388526164,2.164837217330933
ES-EN,7,val_l2,33,31.429877236935322,2.176313042640686
ES-EN,7,val_l2,34,30.99546322595377,2.1837287187576297
ES-EN,7,val_l2,35,31.271820604111408,2.1835044622421265
ES-EN,7,val_l2,36,31.009553344946514,2.175277662277222
ES-EN,7,val_l2,37,31.70270324379311,2.166795754432678
ES-EN,7,val_l2,38,31.454763963020135,2.17769501209259
ES-EN,7,val_l2,39,31.91354152451371,2.178452730178833
ES-EN,7,val_l2,40,31.683263469346624,2.175370001792907
ES-EN,7,val_l2,41,31.704601250585156,2.170668077468872
ES-EN,7,val_l2,42,31.628579817286674,2.167426657676697
ES-EN,7,val_l2,43,31.72055352969089,2.167973017692566
ES-EN,7,val_l2,44,31.37225446301208,2.181311011314392
ES-EN,7,val_l2,45,31.762675031942976,2.169387984275818
ES-EN,7,val_l2,46,31.44236254195878,2.1729453086853026
ES-EN,7,val_l2,47,31.76700280608973,2.1769773244857786
ES-EN,7,val_l2,48,31.95807149175982,2.1694065093994137
ES-EN,7,val_l2,49,32.07137588474933,2.170177698135376
ES-EN,7,val_l2,50,31.961944056321325,2.168041610717774
ES-EN,8,train,1,19.770878958049362,2.7074629321242814
ES-EN,8,train,2,24.267541591955588,2.38947889840964
ES-EN,8,train,3,25.800542654253658,2.3223893281185264
ES-EN,8,train,4,26.870230444977587,2.281812913490064
ES-EN,8,train,5,27.671382097940818,2.2559167200868777
ES-EN,8,train,6,28.113793554024596,2.2338385509722154
ES-EN,8,train,7,28.570404730107704,2.2153559905109987
ES-EN,8,train,8,29.025171861254893,2.200551005927001
ES-EN,8,train,9,29.445260839797715,2.18799460476095
ES-EN,8,train,10,29.74737732565664,2.174934782765128
ES-EN,8,train,11,29.961879051418205,2.1664799885316324
ES-EN,8,train,12,30.221627271306552,2.1571389490907853
ES-EN,8,train,13,30.58986457940572,2.1477676720330203
ES-EN,8,train,14,30.633003567688686,2.1415818423935864
ES-EN,8,train,15,31.0339276141877,2.1319478425112637
ES-EN,8,train,16,31.262794578709695,2.1244897119926676
ES-EN,8,train,17,31.412422473086735,2.116715097066128
ES-EN,8,train,18,31.42214820996625,2.1126312613487244
ES-EN,8,train,19,31.83725492108353,2.1067957011136156
ES-EN,8,train,20,31.92645302308222,2.100841789534599
ES-EN,8,train,21,32.09131695452447,2.0939033320455827
ES-EN,8,train,22,32.23177329317601,2.090027370236137
ES-EN,8,train,23,32.38280130131511,2.084542196808439
ES-EN,8,train,24,32.49115547535755,2.0811558392914846
ES-EN,8,train,25,32.64365842767606,2.075749761227405
ES-EN,8,train,26,32.84390024788635,2.069160878658294
ES-EN,8,train,27,32.93868776119464,2.067259093125661
ES-EN,8,train,28,33.1011205379987,2.061104627269686
ES-EN,8,train,29,33.297970121631444,2.055195953809853
ES-EN,8,train,30,33.354086864269995,2.0517717518589706
ES-EN,8,train,31,33.46445865488852,2.0473839595462353
ES-EN,8,train,32,33.58846140721141,2.0450692420656034
ES-EN,8,train,33,33.50030298180409,2.042836815118789
ES-EN,8,train,34,33.90073982852926,2.0352997987559354
ES-EN,8,train,35,33.98549620459655,2.0321463301326297
ES-EN,8,train,36,34.04503133567475,2.0291695874748803
ES-EN,8,train,37,34.26226057456682,2.0241266778021156
ES-EN,8,train,38,34.19108199445343,2.021699512546714
ES-EN,8,train,39,34.42397314802186,2.0183083758209692
ES-EN,8,train,40,34.47214233451757,2.0146438524578567
ES-EN,8,train,41,34.57939689803989,2.0115402873718384
ES-EN,8,train,42,34.74496993794337,2.0067336694760747
ES-EN,8,train,43,34.90520899759104,2.0035589165759804
ES-EN,8,train,44,34.79571238557469,2.004416886604193
ES-EN,8,train,45,34.92085790066982,2.0000116653514635
ES-EN,8,train,46,35.03057868694212,1.9956400855021046
ES-EN,8,train,47,35.28743697083886,1.991438473715926
ES-EN,8,train,48,35.29596503505083,1.988924638791518
ES-EN,8,train,49,35.45575839705364,1.9843763392983058
ES-EN,8,train,50,35.4288332691432,1.983577022046754
ES-EN,8,val_l1,1,26.398636416387834,2.2975750923156735
ES-EN,8,val_l1,2,27.682974933870533,2.205762958526611
ES-EN,8,val_l1,3,29.39835702354386,2.1580395698547363
ES-EN,8,val_l1,4,30.402658202445696,2.1228784322738647
ES-EN,8,val_l1,5,30.54717196663904,2.1047234773635863
ES-EN,8,val_l1,6,31.06662734410201,2.086727690696716
ES-EN,8,val_l1,7,31.664116169985853,2.067469024658203
ES-EN,8,val_l1,8,31.7246773421027,2.059625577926636
ES-EN,8,val_l1,9,32.24605860587067,2.04401741027832
ES-EN,8,val_l1,10,32.506956723777876,2.0325028896331787
ES-EN,8,val_l1,11,32.82228105695743,2.02848334312439
ES-EN,8,val_l1,12,32.94854180630229,2.024429214000702
ES-EN,8,val_l1,13,33.1123647807433,2.0168763160705567
ES-EN,8,val_l1,14,33.69961195027588,2.013188755512237
ES-EN,8,val_l1,15,33.44112905589781,2.010751533508301
ES-EN,8,val_l1,16,33.79050517219896,1.9981195688247682
ES-EN,8,val_l1,17,33.363011792724045,2.001603353023529
ES-EN,8,val_l1,18,33.45699781849625,1.998279392719269
ES-EN,8,val_l1,19,33.424494731704634,1.9925904870033262
ES-EN,8,val_l1,20,33.48418476675002,1.9938777685165403
ES-EN,8,val_l1,21,33.736056796774136,1.9860460400581361
ES-EN,8,val_l1,22,34.19167657012698,1.9752118945121764
ES-EN,8,val_l1,23,33.87886565017179,1.9805782794952393
ES-EN,8,val_l1,24,34.23760872526873,1.9751201033592225
ES-EN,8,val_l1,25,34.31788105218032,1.9682016491889953
ES-EN,8,val_l1,26,34.15154611406444,1.9728273391723634
ES-EN,8,val_l1,27,34.53481790361452,1.967258131504059
ES-EN,8,val_l1,28,34.61427306208169,1.9656338810920715
ES-EN,8,val_l1,29,34.42258548631063,1.9685342669487
ES-EN,8,val_l1,30,34.42677475956721,1.961067008972168
ES-EN,8,val_l1,31,34.6057416503269,1.9604277729988098
ES-EN,8,val_l1,32,34.6995756596361,1.9618247389793395
ES-EN,8,val_l1,33,34.782779845682796,1.9593106985092164
ES-EN,8,val_l1,34,34.53734262681588,1.957309639453888
ES-EN,8,val_l1,35,34.618557291881665,1.9576894164085386
ES-EN,8,val_l1,36,34.7927655497093,1.958453381061554
ES-EN,8,val_l1,37,35.06759249867201,1.9553271532058716
ES-EN,8,val_l1,38,34.936134035865294,1.9539121985435486
ES-EN,8,val_l1,39,35.148635801699996,1.952568531036377
ES-EN,8,val_l1,40,35.083522181879225,1.9545801043510438
ES-EN,8,val_l1,41,34.91991400834831,1.9501936554908752
ES-EN,8,val_l1,42,35.14182132592068,1.9542376518249511
ES-EN,8,val_l1,43,35.04758332770516,1.949317741394043
ES-EN,8,val_l1,44,34.972578421038016,1.9525126814842224
ES-EN,8,val_l1,45,35.0491408195961,1.9522691130638123
ES-EN,8,val_l1,46,35.61594117805762,1.9492527127265928
ES-EN,8,val_l1,47,35.19073546791015,1.9486590027809143
ES-EN,8,val_l1,48,35.59380491537935,1.950558567047119
ES-EN,8,val_l1,49,35.35598424356679,1.9493613481521606
ES-EN,8,val_l1,50,35.02579152195669,1.954227590560913
ES-EN,8,val_l2,1,21.95440497011254,2.5865439653396605
ES-EN,8,val_l2,2,23.866909334094775,2.469414496421814
ES-EN,8,val_l2,3,24.584892438481457,2.4198047637939455
ES-EN,8,val_l2,4,25.68331615509863,2.3800137758255007
ES-EN,8,val_l2,5,26.342473513804503,2.348005986213684
ES-EN,8,val_l2,6,27.092342382423205,2.3283875703811647
ES-EN,8,val_l2,7,26.868214492058314,2.319005084037781
ES-EN,8,val_l2,8,27.444208148100753,2.2992336273193357
ES-EN,8,val_l2,9,27.432613664893307,2.298060441017151
ES-EN,8,val_l2,10,28.082761718838025,2.284004735946655
ES-EN,8,val_l2,11,28.276414820559705,2.269321608543396
ES-EN,8,val_l2,12,28.28715208649726,2.259416055679321
ES-EN,8,val_l2,13,28.615522531084974,2.252218794822692
ES-EN,8,val_l2,14,28.845861508715423,2.241330170631409
ES-EN,8,val_l2,15,29.279076587783774,2.2341587781906127
ES-EN,8,val_l2,16,29.200101441399415,2.2363057851791384
ES-EN,8,val_l2,17,29.77228746658673,2.217489242553711
ES-EN,8,val_l2,18,29.895718495688815,2.2135150671005253
ES-EN,8,val_l2,19,29.77056510722,2.213703489303589
ES-EN,8,val_l2,20,30.10670784947322,2.2043328762054446
ES-EN,8,val_l2,21,29.974842834143548,2.2051925420761114
ES-EN,8,val_l2,22,29.801991578813826,2.2087664127349855
ES-EN,8,val_l2,23,30.1390201354892,2.193478059768677
ES-EN,8,val_l2,24,30.106830246470825,2.195854902267456
ES-EN,8,val_l2,25,30.25342579451747,2.200667834281921
ES-EN,8,val_l2,26,30.341413693160664,2.189979982376099
ES-EN,8,val_l2,27,30.227524111957806,2.1992652654647826
ES-EN,8,val_l2,28,30.465090185830846,2.1892389535903933
ES-EN,8,val_l2,29,30.839503670284895,2.181297850608826
ES-EN,8,val_l2,30,30.408372571071457,2.1888354778289796
ES-EN,8,val_l2,31,30.536850977909545,2.187706327438354
ES-EN,8,val_l2,32,30.608202374435844,2.1841903448104856
ES-EN,8,val_l2,33,31.057547579530937,2.1804949760437013
ES-EN,8,val_l2,34,30.877894878322376,2.1747524261474607
ES-EN,8,val_l2,35,30.916938772314083,2.179775285720825
ES-EN,8,val_l2,36,31.003918372178802,2.179097080230713
ES-EN,8,val_l2,37,31.060920024611242,2.1763456821441647
ES-EN,8,val_l2,38,31.130311016641617,2.1750067472457886
ES-EN,8,val_l2,39,30.751405504352288,2.187028098106384
ES-EN,8,val_l2,40,30.69432658674228,2.1833297967910767
ES-EN,8,val_l2,41,30.883301707391436,2.185091376304626
ES-EN,8,val_l2,42,31.29894322341822,2.171193933486939
ES-EN,8,val_l2,43,31.175098117689984,2.1759263515472416
ES-EN,8,val_l2,44,31.3208336483854,2.1761167764663694
ES-EN,8,val_l2,45,31.17547343276172,2.179646706581116
ES-EN,8,val_l2,46,31.340774222007354,2.1715879917144774
ES-EN,8,val_l2,47,31.384264335437752,2.183686637878418
ES-EN,8,val_l2,48,31.450921473906817,2.172764754295349
ES-EN,8,val_l2,49,31.460144922635457,2.1760259866714478
ES-EN,8,val_l2,50,31.71800525768766,2.1721187353134157
ES-EN,9,train,1,19.582416396224776,2.7047382538968883
ES-EN,9,train,2,24.016550187883535,2.3928470358704064
ES-EN,9,train,3,25.69181142754847,2.326109822952387
ES-EN,9,train,4,26.93868087736344,2.2856277859572214
ES-EN,9,train,5,27.57797435367044,2.2567397374095326
ES-EN,9,train,6,28.39652153674551,2.2309647274739826
ES-EN,9,train,7,28.656478438954643,2.2138521165558784
ES-EN,9,train,8,29.159607991777218,2.198060151302453
ES-EN,9,train,9,29.50340218731679,2.1831590623566592
ES-EN,9,train,10,29.774728906366533,2.172926201964869
ES-EN,9,train,11,30.0397845989252,2.1626838463725484
ES-EN,9,train,12,30.29555953579804,2.1524762312571215
ES-EN,9,train,13,30.676546390573098,2.143639654824228
ES-EN,9,train,14,30.87131026926544,2.1349441661979216
ES-EN,9,train,15,31.150516354159475,2.1275465127193565
ES-EN,9,train,16,31.446762765684788,2.119598348935445
